Time(ns)	Amplitude(arb. Unit)		
304.915	100.64032
304.94	100.280205
304.965	99.835418
304.99	99.521025
305.015	99.382967
305.04	99.34409
305.065	99.291041
305.09	99.198475
305.115	99.167975
305.14	99.3065
305.165	99.659082
305.19	100.118795
305.215	100.525361
305.24	100.732918
305.265	100.678639
305.29	100.433738
305.315	100.111779
305.34	99.781385
305.365	99.505328
305.39	99.336762
305.415	99.275057
305.44	99.267443
305.465	99.229279
305.49	99.206385
305.515	99.352057
305.54	99.682328
305.565	100.072836
305.59	100.302803
305.615	100.257131
305.64	99.988689
305.665	99.643549
305.69	99.329205
305.715	99.144959
305.74	99.121943
305.765	99.221361
305.79	99.367443
305.815	99.482311
305.84	99.53659
305.865	99.429156
305.89	99.129566
305.915	98.730967
305.94	98.355328
305.965	98.071139
305.99	97.91809
306.015	97.963754
306.04	98.240033
306.065	98.623689
306.09	99.022631
306.115	99.3755
306.14	99.651549
306.165	99.781885
306.19	99.750795
306.215	99.582066
306.24	99.336574
306.265	98.968484
306.29	98.500926
306.315	98.063287
306.34	97.772484
306.365	97.603402
306.39	97.527
306.415	97.55727
306.44	97.764885
306.465	98.148197
306.49	98.577705
306.515	98.938238
306.54	99.106623
306.565	99.030393
306.59	98.800008
306.615	98.600828
306.64	98.592508
306.665	98.807844
306.69	99.191451
306.715	99.604918
306.74	99.904213
306.765	100.05018
306.79	100.034902
306.815	99.873779
306.84	99.535959
306.865	99.0835
306.89	98.661779
306.915	98.401115
306.94	98.316508
306.965	98.331967
306.99	98.446828
307.015	98.64677
307.04	98.876861
307.065	99.068082
307.09	99.168025
307.115	99.168139
307.14	99.152861
307.165	99.268033
307.19	99.56727
307.215	99.965451
307.24	100.310533
307.265	100.517615
307.29	100.518148
307.315	100.341328
307.34	100.118795
307.365	99.950238
307.39	99.865697
307.415	99.881328
307.44	99.950541
307.465	99.988951
307.49	99.919459
307.515	99.766303
307.54	99.674443
307.565	99.781352
307.59	100.042238
307.615	100.356984
307.64	100.617508
307.665	100.755672
307.69	100.801975
307.715	100.840377
307.74	100.909287
307.765	100.985811
307.79	100.970295
307.815	100.839795
307.84	100.54068
307.865	100.080385
307.89	99.535902
307.915	99.030172
307.94	98.653828
307.965	98.493287
307.99	98.623434
308.015	99.014287
308.04	99.490393
308.065	99.87382
308.09	100.111516
308.115	100.211287
308.14	100.134648
308.165	99.858074
308.19	99.452041
308.215	99.022189
308.24	98.638648
308.265	98.340115
308.29	98.178516
308.315	98.186008
308.34	98.271074
308.365	98.21727
308.39	97.917623
308.415	97.419041
308.44	96.836139
308.465	96.307057
308.49	95.970115
308.515	95.938917
308.54	96.177152
308.565	96.529788
308.59	96.85151
308.615	97.127742
308.64	97.365626
308.665	97.626107
308.69	97.933659
308.715	98.271008
308.74	98.546706
308.765	98.661516
308.79	98.654541
308.815	98.653943
308.84	98.662074
308.865	98.61582
308.89	98.523713
308.915	98.477975
308.94	98.508352
308.965	98.608344
308.99	98.846098
309.015	99.321623
309.04	99.950484
309.065	100.525828
309.09	100.886197
309.115	101.031689
309.14	101.001418
309.165	100.816877
309.19	100.602369
309.215	100.487443
309.24	100.472172
309.265	100.418139
309.29	100.31827
309.315	100.249541
309.34	100.257393
309.365	100.180705
309.39	99.911738
309.415	99.551721
309.44	99.206467
309.465	98.969049
309.49	98.822566
309.515	98.768992
309.54	98.769344
309.565	98.700025
309.59	98.477893
309.615	98.193754
309.64	97.964131
309.665	97.856574
309.69	97.818516
309.715	97.879926
309.74	98.063943
309.765	98.286008
309.79	98.424475
309.815	98.447426
309.84	98.416811
309.865	98.347139
309.89	98.30159
309.915	98.401475
309.94	98.754287
309.965	99.352172
309.99	100.088
310.015	100.794025
310.04	101.277451
310.065	101.43823
310.09	101.392557
310.115	101.35368
310.14	101.353508
310.165	101.23132
310.19	100.809721
310.215	100.088246
310.24	99.275074
310.265	98.600254
310.29	98.301303
310.315	98.462426
310.34	98.968279
310.365	99.628639
310.39	100.234311
310.415	100.786303
310.44	101.215926
310.465	101.476287
310.49	101.553623
310.515	101.575934
310.54	101.63782
310.565	101.707082
310.59	101.683959
310.615	101.460893
310.64	101.039762
310.665	100.449197
310.69	99.81227
310.715	99.298287
310.74	99.029966
310.765	98.922418
310.79	98.823064
310.815	98.707782
310.84	98.631493
310.865	98.584826
310.89	98.561931
310.915	98.592607
310.94	98.730541
310.965	98.953664
310.99	99.183107
311.015	99.375549
311.04	99.482861
311.065	99.498074
311.09	99.444443
311.115	99.405852
311.14	99.406082
311.165	99.45959
311.19	99.581836
311.215	99.78968
311.24	99.980844
311.265	100.042787
311.29	99.881025
311.315	99.520492
311.34	99.076352
311.365	98.738361
311.39	98.639066
311.415	98.761434
311.44	98.968762
311.465	99.160328
311.49	99.282754
311.515	99.298557
311.54	99.245098
311.565	99.222033
311.59	99.298492
311.615	99.482385
311.64	99.635836
311.665	99.720369
311.69	99.712287
311.715	99.689451
311.74	99.650869
311.765	99.63582
311.79	99.658541
311.815	99.71282
311.84	99.796951
311.865	99.804451
311.89	99.613115
311.915	99.199008
311.94	98.615869
311.965	97.925533
311.99	97.188951
312.015	96.537139
312.04	96.04627
312.065	95.6475
312.09	95.302418
312.115	95.157041
312.14	95.363885
312.165	95.961951
312.19	96.767385
312.215	97.588221
312.24	98.293836
312.265	98.830246
312.29	99.206189
312.315	99.482713
312.34	99.643484
312.365	99.56709
312.39	99.237418
312.415	98.799721
312.44	98.416533
312.465	98.12509
312.49	98.009926
312.515	98.170877
312.54	98.607934
312.565	99.106697
312.59	99.413303
312.615	99.42882
312.64	99.26032
312.665	99.114246
312.69	99.19118
312.715	99.520574
312.74	99.90441
312.765	100.049902
312.79	99.865877
312.815	99.498139
312.84	99.206623
312.865	99.229516
312.89	99.605557
312.915	100.195779
312.94	100.778623
312.965	101.215623
312.99	101.538336
313.015	101.745361
313.04	101.821361
313.065	101.860238
313.09	101.975516
313.115	102.128328
313.14	102.166566
313.165	101.975115
313.19	101.607377
313.215	101.162
313.24	100.717393
313.265	100.326295
313.29	100.03473
313.315	99.789475
313.34	99.482328
313.365	99.038066
313.39	98.554172
313.415	98.216697
313.44	98.116992
313.465	98.125189
313.49	98.109557
313.515	98.063246
313.54	98.055754
313.565	98.055697
313.59	98.002008
313.615	97.925721
313.64	97.887148
313.665	97.956123
313.69	98.209754
313.715	98.630951
313.74	99.052902
313.765	99.328959
313.79	99.467484
313.815	99.558992
313.84	99.68973
313.865	99.873508
313.89	100.111148
313.915	100.426008
313.94	100.748189
313.965	101.031672
313.99	101.262
314.015	101.399877
314.04	101.369369
314.065	101.108648
314.09	100.732418
314.115	100.402738
314.14	100.134648
314.165	99.827918
314.19	99.413467
314.215	99.045549
314.24	98.876582
314.265	98.938295
314.29	99.213754
314.315	99.666623
314.34	100.257492
314.365	100.825
314.39	101.208262
314.415	101.338648
314.44	101.246328
314.465	101.032041
314.49	100.870336
314.515	100.88573
314.54	101.047434
314.565	101.192451
314.59	101.246197
314.615	101.269902
314.64	101.322828
314.665	101.361811
314.69	101.35391
314.715	101.277279
314.74	101.154393
314.765	100.893975
314.79	100.471738
314.815	99.881689
314.84	99.252189
314.865	98.754066
314.89	98.593008
314.915	98.891893
314.94	99.467008
314.965	99.988377
314.99	100.226721
315.015	100.187844
315.04	99.980697
315.065	99.697139
315.09	99.44427
315.115	99.298484
315.14	99.268156
315.165	99.190811
315.19	99.060598
315.215	98.96827
315.24	99.045434
315.265	99.267738
315.29	99.512877
315.315	99.681557
315.34	99.812238
315.365	99.904221
315.39	99.965402
315.415	99.958205
315.44	99.850943
315.465	99.620967
315.49	99.298074
315.515	98.94591
315.54	98.646443
315.565	98.447033
315.59	98.41659
315.615	98.65441
315.64	99.144918
315.665	99.751123
315.69	100.379746
315.715	101.000992
315.74	101.507607
315.765	101.737648
315.79	101.668205
315.815	101.384197
315.84	101.016164
315.865	100.594213
315.89	100.226533
315.915	100.088295
315.94	100.164869
315.965	100.256795
315.99	100.157025
316.015	99.82741
316.04	99.314066
316.065	98.730762
316.09	98.209516
316.115	97.88727
316.14	97.787336
316.165	97.895066
316.19	98.255074
316.215	98.861098
316.24	99.620287
316.265	100.379582
316.29	101.001057
316.315	101.392139
316.34	101.530197
316.365	101.499746
316.39	101.430598
316.415	101.430311
316.44	101.461459
316.465	101.507418
316.49	101.560811
316.515	101.614672
316.54	101.591549
316.565	101.407598
316.59	101.070303
316.615	100.663984
316.64	100.272828
316.665	99.981082
316.69	99.843082
316.715	99.827738
316.74	99.812402
316.765	99.773582
316.79	99.827918
316.815	100.042795
316.84	100.349352
316.865	100.579213
316.89	100.694139
316.915	100.786287
316.94	100.924631
316.965	101.070418
316.99	101.177623
317.015	101.32323
317.04	101.491615
317.065	101.576516
317.09	101.476459
317.115	101.200639
317.14	100.79432
317.165	100.272303
317.19	99.697197
317.215	99.21418
317.24	98.899779
317.265	98.746098
317.29	98.708156
317.315	98.807689
317.34	98.984033
317.365	99.07577
317.39	99.022082
317.415	98.984197
317.44	99.145025
317.465	99.489984
317.49	99.881492
317.515	100.203385
317.54	100.372123
317.565	100.402631
317.59	100.418557
317.615	100.541213
317.64	100.862869
317.665	101.346066
317.69	101.882828
317.715	102.297582
317.74	102.465615
317.765	102.366025
317.79	102.105254
317.815	101.837467
317.84	101.614984
317.865	101.384246
317.89	101.069967
317.915	100.640926
317.94	100.165164
317.965	99.674066
317.99	99.252107
318.015	98.923016
318.04	98.685074
318.065	98.485254
318.09	98.224426
318.115	97.864361
318.14	97.465008
318.165	97.212139
318.19	97.227303
318.215	97.488533
318.24	97.856148
318.265	98.263172
318.29	98.692377
318.315	99.083713
318.34	99.329434
318.365	99.306434
318.39	99.022361
318.415	98.669615
318.44	98.447434
318.465	98.408385
318.49	98.523549
318.515	98.699836
318.54	98.868738
318.565	98.953287
318.59	98.998951
318.615	98.999533
318.64	98.914582
318.665	98.715516
318.69	98.477992
318.715	98.255049
318.74	98.0485
318.765	97.841295
318.79	97.703123
318.815	97.665074
318.84	97.687434
318.865	97.772508
318.89	97.933451
318.915	98.20968
318.94	98.539123
318.965	98.807377
318.99	98.960943
319.015	99.060418
319.04	99.191213
319.065	99.382951
319.09	99.566672
319.115	99.743377
319.14	99.86627
319.165	99.927746
319.19	99.965402
319.215	100.058033
319.24	100.203287
319.265	100.394975
319.29	100.586779
319.315	100.770738
319.34	100.978344
319.365	101.192746
319.39	101.376697
319.415	101.576049
319.44	101.845123
319.465	102.089795
319.49	102.220525
319.515	102.236041
319.54	102.166484
319.565	101.944295
319.59	101.491721
319.615	100.840205
319.64	100.096008
319.665	99.374877
319.69	98.846311
319.715	98.661713
319.74	98.761189
319.765	98.899943
319.79	98.838066
319.815	98.577762
319.84	98.224959
319.865	97.818533
319.89	97.396172
319.915	97.082017
319.94	96.944085
319.965	96.928398
319.99	96.928867
320.015	96.913233
320.04	96.913228
320.065	96.920948
320.09	96.959459
320.115	97.089893
320.14	97.266115
320.165	97.388762
320.19	97.412123
320.215	97.42682
320.24	97.626869
320.265	98.001926
320.29	98.447418
320.315	98.915156
320.34	99.367197
320.365	99.758533
320.39	100.004139
320.415	100.07282
320.44	100.019607
320.465	99.888631
320.49	99.766328
320.515	99.720656
320.54	99.712869
320.565	99.612984
320.59	99.39841
320.615	99.083779
320.64	98.707672
320.665	98.255213
320.69	97.764123
320.715	97.350074
320.74	97.151189
320.765	97.212025
320.79	97.480885
320.815	97.933221
320.84	98.546459
320.865	99.206402
320.89	99.758566
320.915	100.049959
320.94	100.080459
320.965	99.957861
320.99	99.78959
321.015	99.6205
321.04	99.39041
321.065	99.091172
321.09	98.769508
321.115	98.51623
321.14	98.362779
321.165	98.232328
321.19	98.063246
321.215	97.910139
321.24	97.894746
321.265	98.03327
321.29	98.194213
321.315	98.239828
321.34	98.155459
321.365	97.971443
321.39	97.749246
321.415	97.557148
321.44	97.457385
321.465	97.373541
321.49	97.250648
321.515	97.197082
321.54	97.350189
321.565	97.772377
321.59	98.324189
321.615	98.915115
321.64	99.497549
321.665	100.049943
321.69	100.495025
321.715	100.793967
321.74	100.95491
321.765	100.985762
321.79	100.885762
321.815	100.647943
321.84	100.287697
321.865	99.850697
321.89	99.452221
321.915	99.175762
321.94	99.052984
321.965	98.984074
321.99	98.899943
322.015	98.838639
322.04	98.838639
322.065	98.845664
322.09	98.776984
322.115	98.592623
322.14	98.247721
322.165	97.688131
322.19	96.974557
322.215	96.368828
322.24	96.176557
322.265	96.46841
322.29	97.158623
322.315	98.1325
322.34	99.267918
322.365	100.341615
322.39	101.108352
322.415	101.46877
322.44	101.529893
322.465	101.476615
322.49	101.445992
322.515	101.384869
322.54	101.207885
322.565	100.81673
322.59	100.257549
322.615	99.704623
322.64	99.290811
322.665	99.045254
322.69	98.976049
322.715	99.09127
322.74	99.252279
322.765	99.275057
322.79	99.099123
322.815	98.876475
322.84	98.792057
322.865	98.791885
322.89	98.814902
322.915	98.899738
322.94	99.03732
322.965	99.137025
322.99	99.145164
323.015	99.176016
323.04	99.29059
323.065	99.405516
323.09	99.382738
323.115	99.214
323.14	98.922721
323.165	98.554803
323.19	98.178574
323.215	97.909902
323.24	97.794852
323.265	97.795443
323.29	97.841525
323.315	97.894992
323.34	97.933516
323.365	97.902254
323.39	97.748861
323.415	97.503484
323.44	97.266123
323.465	97.112369
323.49	97.089352
323.515	97.196951
323.54	97.419426
323.565	97.726508
323.59	98.148287
323.615	98.654549
323.64	99.106836
323.665	99.352328
323.69	99.382664
323.715	99.252049
323.74	98.983787
323.765	98.661713
323.79	98.377943
323.815	98.132508
323.84	97.803057
323.865	97.327418
323.89	96.82882
323.915	96.483385
323.94	96.399656
323.965	96.660246
323.99	97.227861
324.015	97.971885
324.04	98.592779
324.065	98.861041
324.09	98.868656
324.115	98.876328
324.14	98.968475
324.165	99.060459
324.19	99.075918
324.215	99.083943
324.24	99.121943
324.265	99.145418
324.29	99.122123
324.315	99.068434
324.34	98.976697
324.365	98.907328
324.39	98.899836
324.415	98.984328
324.44	99.12227
324.465	99.191008
324.49	99.160795
324.515	99.076426
324.54	99.01459
324.565	99.02273
324.59	99.152992
324.615	99.474533
324.64	99.950172
324.665	100.441328
324.69	100.763516
324.715	100.817082
324.74	100.533352
324.765	99.988803
324.79	99.398172
324.815	98.976098
324.84	98.822943
324.865	98.807189
324.89	98.79982
324.915	98.708254
324.94	98.508254
324.965	98.186123
324.99	97.864582
325.015	97.749303
325.04	97.910008
325.065	98.186295
325.09	98.385533
325.115	98.423713
325.14	98.324648
325.165	98.024934
325.19	97.649115
325.215	97.465738
325.24	97.695352
325.265	98.32427
325.29	99.130115
325.315	99.919926
325.34	100.525664
325.365	100.863016
325.39	100.924549
325.415	100.870861
325.44	100.801893
325.465	100.656057
325.49	100.341779
325.515	99.958189
325.54	99.635656
325.565	99.38268
325.59	99.075951
325.615	98.677533
325.64	98.301598
325.665	97.986557
325.69	97.703238
325.715	97.511484
325.74	97.434549
325.765	97.412123
325.79	97.350582
325.815	97.258139
325.84	97.173656
325.865	97.105221
325.89	97.081975
325.915	97.112598
325.94	97.151008
325.965	97.06618
325.99	96.828779
326.015	96.537156
326.04	96.330016
326.065	96.322459
326.09	96.622049
326.115	97.212443
326.14	97.964254
326.165	98.692934
326.19	99.282795
326.215	99.666803
326.24	99.827746
326.265	99.804795
326.29	99.750926
326.315	99.820246
326.34	99.950172
326.365	99.988877
326.39	99.812418
326.415	99.375246
326.44	98.723615
326.465	98.047918
326.49	97.634164
326.515	97.649615
326.54	97.963951
326.565	98.339705
326.59	98.669566
326.615	98.937885
326.64	99.099369
326.665	99.106631
326.69	99.006869
326.715	98.930582
326.74	98.945803
326.765	99.052705
326.79	99.175713
326.815	99.22173
326.84	99.129574
326.865	98.953287
326.89	98.753639
326.915	98.546492
326.94	98.301172
326.965	98.033254
326.99	97.771893
327.015	97.634008
327.04	97.657189
327.065	97.849115
327.09	98.101861
327.115	98.28623
327.14	98.286
327.165	98.140221
327.19	98.017566
327.215	98.063533
327.24	98.255393
327.265	98.424492
327.29	98.454467
327.315	98.447156
327.34	98.523975
327.365	98.715893
327.39	98.991893
327.415	99.367361
327.44	99.873393
327.465	100.402607
327.49	100.793877
327.515	100.977951
327.54	100.963025
327.565	100.793648
327.59	100.58732
327.615	100.426082
327.64	100.341533
327.665	100.249787
327.69	100.096385
327.715	99.896328
327.74	99.689238
327.765	99.505385
327.79	99.459713
327.815	99.620721
327.84	99.934885
327.865	100.195484
327.89	100.279844
327.915	100.233943
327.94	100.126566
327.965	99.9275
327.99	99.636107
328.015	99.420828
328.04	99.359648
328.065	99.382893
328.09	99.30573
328.115	99.129918
328.14	98.937648
328.165	98.82277
328.19	98.746016
328.215	98.684713
328.24	98.592852
328.265	98.416623
328.29	98.201525
328.315	98.055623
328.34	98.078754
328.365	98.216984
328.39	98.416803
328.415	98.685189
328.44	99.014746
328.465	99.375516
328.49	99.728205
328.515	100.111574
328.54	100.487156
328.565	100.717484
328.59	100.732828
328.615	100.640385
328.64	100.60268
328.665	100.648467
328.69	100.694598
328.715	100.717549
328.74	100.663689
328.765	100.502393
328.79	100.287754
328.815	100.081025
328.84	99.911648
328.865	99.804861
328.89	99.812467
328.915	99.957844
328.94	100.103385
328.965	100.042787
328.99	99.789098
329.015	99.567082
329.04	99.582418
329.065	99.858057
329.09	100.249508
329.115	100.663672
329.14	101.047516
329.165	101.3005
329.19	101.300508
329.215	101.046762
329.24	100.648352
329.265	100.172893
329.29	99.674074
329.315	99.252828
329.34	98.999426
329.365	98.891754
329.39	98.891697
329.415	98.945377
329.44	99.060893
329.465	99.160303
329.49	99.21423
329.515	99.252639
329.54	99.275705
329.565	99.229279
329.59	99.083369
329.615	98.899352
329.64	98.761705
329.665	98.677107
329.69	98.569787
329.715	98.377869
329.74	98.086475
329.765	97.726533
329.79	97.304057
329.815	96.829008
329.84	96.292246
329.865	95.778205
329.89	95.348638
329.915	95.133825
329.94	95.179608
329.965	95.463623
329.99	95.946811
330.015	96.59118
330.04	97.33491
330.065	98.078984
330.09	98.800107
330.115	99.490557
330.14	100.08077
330.165	100.441066
330.19	100.541008
330.215	100.394877
330.24	99.988861
330.265	99.367434
330.29	98.692852
330.315	98.17073
330.34	97.864172
330.365	97.718451
330.39	97.626057
330.415	97.472959
330.44	97.220328
330.465	96.882918
330.49	96.529639
330.515	96.284672
330.54	96.222967
330.565	96.368861
330.59	96.690402
330.615	97.066861
330.64	97.373189
330.665	97.565336
330.69	97.688
330.715	97.802516
330.74	97.963877
330.765	98.19391
330.79	98.508074
330.815	98.860943
330.84	99.153033
330.865	99.321246
330.89	99.344787
330.915	99.206377
330.94	98.976
330.965	98.822787
330.99	98.899713
331.015	99.190877
331.04	99.628631
331.065	100.042393
331.09	100.287582
331.115	100.325934
331.14	100.203852
331.165	100.057713
331.19	100.004434
331.215	100.104025
331.24	100.341434
331.265	100.54882
331.29	100.57177
331.315	100.418385
331.34	100.180098
331.365	99.935197
331.39	99.781803
331.415	99.811951
331.44	100.072721
331.465	100.464049
331.49	100.824877
331.515	101.016377
331.54	101.031426
331.565	100.962451
331.59	100.901566
331.615	100.886344
331.64	100.878738
331.665	100.855385
331.69	100.763172
331.715	100.670967
331.74	100.617689
331.765	100.587123
331.79	100.486885
331.815	100.310598
331.84	100.050344
331.865	99.666795
331.89	99.145426
331.915	98.539459
331.94	97.902754
331.965	97.28923
331.99	96.751762
332.015	96.384139
332.04	96.253992
332.065	96.376057
332.09	96.759779
332.115	97.357721
332.14	98.063508
332.165	98.67732
332.19	99.068713
332.215	99.190852
332.24	99.098697
332.265	98.830328
332.29	98.500762
332.315	98.163475
332.34	97.894566
332.365	97.687951
332.39	97.511779
332.415	97.403762
332.44	97.43473
332.465	97.634139
332.49	97.979098
332.515	98.36259
332.54	98.707549
332.565	99.022664
332.59	99.25223
332.615	99.306041
332.64	99.083443
332.665	98.723377
332.69	98.500959
332.715	98.539008
332.74	98.692582
332.765	98.784615
332.79	98.807918
332.815	98.81518
332.84	98.84609
332.865	98.884566
332.89	98.945451
332.915	99.09909
332.94	99.282811
332.965	99.298566
332.99	99.068123
333.015	98.715557
333.04	98.439621
333.065	98.378262
333.09	98.478016
333.115	98.700082
333.14	98.999426
333.165	99.298598
333.19	99.551459
333.215	99.766623
333.24	99.904205
333.265	99.904254
333.29	99.781475
333.315	99.651262
333.34	99.628131
333.365	99.697508
333.39	99.789607
333.415	99.873852
333.44	99.904713
333.465	99.8505
333.49	99.720057
333.515	99.612746
333.54	99.582418
333.565	99.628377
333.59	99.674451
333.615	99.743369
333.64	99.827615
333.665	99.896352
333.69	99.912049
333.715	99.935057
333.74	100.080607
333.765	100.410352
333.79	100.83968
333.815	101.277148
333.84	101.637623
333.865	101.829311
333.89	101.822
333.915	101.65291
333.94	101.430311
333.965	101.292844
333.99	101.32282
334.015	101.45373
334.04	101.507361
334.065	101.392549
334.09	101.139221
334.115	100.809074
334.14	100.372311
334.165	99.873426
334.19	99.42127
334.215	99.106467
334.24	98.884221
334.265	98.661566
334.29	98.477492
334.315	98.439139
334.34	98.592951
334.365	98.915082
334.39	99.33668
334.415	99.781533
334.44	100.111328
334.465	100.188434
334.49	100.042533
334.515	99.774205
334.54	99.429172
334.565	98.945385
334.59	98.354992
334.615	97.741582
334.64	97.227713
334.665	96.867066
334.69	96.652311
334.715	96.660107
334.74	96.898164
334.765	97.265959
334.79	97.65718
334.815	98.03323
334.84	98.32473
334.865	98.4475
334.89	98.377943
334.915	98.270672
334.94	98.240402
334.965	98.19432
334.99	98.094139
335.015	98.079156
335.04	98.270836
335.065	98.592615
335.09	98.876279
335.115	99.113984
335.14	99.351811
335.165	99.535943
335.19	99.643721
335.215	99.674279
335.24	99.635926
335.265	99.467484
335.29	99.19073
335.315	98.937803
335.34	98.792492
335.365	98.68477
335.39	98.592861
335.415	98.585484
335.44	98.753811
335.465	99.022549
335.49	99.352238
335.515	99.843041
335.54	100.517508
335.565	101.169787
335.59	101.607311
335.615	101.799107
335.64	101.852033
335.665	101.775861
335.69	101.499975
335.715	101.046762
335.74	100.53318
335.765	100.027336
335.79	99.620311
335.815	99.367279
335.84	99.244852
335.865	99.08373
335.89	98.892049
335.915	98.692754
335.94	98.516525
335.965	98.316811
335.99	98.209205
336.015	98.278402
336.04	98.4085
336.065	98.431623
336.09	98.370566
336.115	98.339705
336.14	98.324074
336.165	98.19427
336.19	98.063238
336.215	98.055795
336.24	98.101697
336.265	97.956262
336.29	97.6955
336.315	97.619156
336.34	97.848721
336.365	98.201877
336.39	98.469852
336.415	98.631098
336.44	98.692574
336.465	98.546443
336.49	98.224836
336.515	97.902705
336.54	97.718156
336.565	97.688123
336.59	97.771844
336.615	97.96382
336.64	98.209721
336.665	98.454451
336.69	98.692385
336.715	98.991689
336.74	99.421082
336.765	99.95791
336.79	100.49473
336.815	100.985426
336.84	101.376582
336.865	101.622598
336.89	101.691328
336.915	101.622418
336.94	101.499754
336.965	101.307951
336.99	101.047475
337.015	100.786172
337.04	100.633295
337.065	100.502787
337.09	100.326434
337.115	100.096041
337.14	99.980934
337.165	100.00377
337.19	100.111672
337.215	100.272393
337.24	100.456238
337.265	100.602082
337.29	100.686508
337.315	100.748393
337.34	100.886213
337.365	101.108459
337.39	101.346508
337.415	101.476713
337.44	101.445852
337.465	101.238713
337.49	100.939943
337.515	100.678705
337.54	100.509852
337.565	100.34159
337.59	100.126893
337.615	99.866066
337.64	99.59727
337.665	99.336795
337.69	99.121811
337.715	98.899631
337.74	98.538918
337.765	98.01
337.79	97.449762
337.815	97.089631
337.84	97.074123
337.865	97.38109
337.89	97.887057
337.915	98.408549
337.94	98.792213
337.965	98.945967
337.99	98.92232
338.015	98.845566
338.04	98.814893
338.065	98.89932
338.09	99.099033
338.115	99.428598
338.14	99.858459
338.165	100.287664
338.19	100.625074
338.215	100.817287
338.24	100.786254
338.265	100.486836
338.29	99.957689
338.315	99.35968
338.34	98.7235
338.365	98.040426
338.39	97.473385
338.415	97.212434
338.44	97.273385
338.465	97.434615
338.49	97.573025
338.515	97.780164
338.54	98.117336
338.565	98.439287
338.59	98.631098
338.615	98.684852
338.64	98.577189
338.665	98.240426
338.69	97.718189
338.715	97.181777
338.74	96.752446
338.765	96.483472
338.79	96.383582
338.815	96.460803
338.84	96.606811
338.865	96.729352
338.89	96.866926
338.915	97.120615
338.94	97.519082
338.965	97.925402
338.99	98.224754
339.015	98.324402
339.04	98.186287
339.065	97.879385
339.09	97.557139
339.115	97.412115
339.14	97.396721
339.165	97.419377
339.19	97.419139
339.215	97.365336
339.24	97.289049
339.265	97.273648
339.29	97.488639
339.315	97.979156
339.34	98.546951
339.365	98.961238
339.39	99.214402
339.415	99.443803
339.44	99.735664
339.465	100.003639
339.49	100.149484
339.515	100.111074
339.54	99.889238
339.565	99.543926
339.59	99.137721
339.615	98.753943
339.64	98.416352
339.665	98.209508
339.69	98.163189
339.715	98.285844
339.74	98.554697
339.765	98.861139
339.79	99.075779
339.815	99.183623
339.84	99.199082
339.865	99.190713
339.89	99.206172
339.915	99.329057
339.94	99.505689
339.965	99.696959
339.99	99.873475
340.015	100.00368
340.04	99.99618
340.065	99.811984
340.09	99.512975
340.115	99.206303
340.14	98.915082
340.165	98.653787
340.19	98.500623
340.215	98.470418
340.24	98.561869
340.265	98.631484
340.29	98.615557
340.315	98.500689
340.34	98.385934
340.365	98.385582
340.39	98.585287
340.415	98.991664
340.44	99.551738
340.465	100.065205
340.49	100.318311
340.515	100.264926
340.54	100.026869
340.565	99.727926
340.59	99.428746
340.615	99.175525
340.64	98.998951
340.665	98.891631
340.69	98.907033
340.715	99.060484
340.74	99.306098
340.765	99.513475
340.79	99.62091
340.815	99.7205
340.84	99.774008
340.865	99.643221
340.89	99.306107
340.915	98.953713
340.94	98.761738
340.965	98.669705
340.99	98.585451
341.015	98.52368
341.04	98.585508
341.065	98.845582
341.09	99.29077
341.115	99.957803
341.14	100.748254
341.165	101.499418
341.19	102.01323
341.215	102.243959
341.24	102.251221
341.265	102.158893
341.29	102.013164
341.315	101.836762
341.34	101.63741
341.365	101.415221
341.39	101.162287
341.415	100.885705
341.44	100.679262
341.465	100.525336
341.49	100.387918
341.515	100.226213
341.54	100.042549
341.565	99.8275
341.59	99.643713
341.615	99.544123
341.64	99.482123
341.665	99.375098
341.69	99.244951
341.715	99.22932
341.74	99.359418
341.765	99.551336
341.79	99.727975
341.815	99.843377
341.84	99.881148
341.865	99.78191
341.89	99.574533
341.915	99.382861
341.94	99.306279
341.965	99.360148
341.99	99.421385
342.015	99.398557
342.04	99.25218
342.065	99.029934
342.09	98.807213
342.115	98.71541
342.14	98.784262
342.165	98.861541
342.19	98.746549
342.215	98.515877
342.24	98.354869
342.265	98.354869
342.29	98.455098
342.315	98.593098
342.34	98.776533
342.365	99.014598
342.39	99.259918
342.415	99.521098
342.44	99.812434
342.465	100.119098
342.49	100.379451
342.515	100.625352
342.54	100.955082
342.565	101.361811
342.59	101.729893
342.615	101.929246
342.64	101.921049
342.665	101.722164
342.69	101.323098
342.715	100.794074
342.74	100.218615
342.765	99.597959
342.79	98.922852
342.815	98.255713
342.84	97.703549
342.865	97.327389
342.89	97.120133
342.915	97.051515
342.94	97.028443
342.965	96.997172
342.99	96.967189
343.015	97.013205
343.04	97.150557
343.065	97.258459
343.09	97.266246
343.115	97.197049
343.14	97.035631
343.165	96.844352
343.19	96.698213
343.215	96.66782
343.24	96.690484
343.265	96.744639
343.29	96.874795
343.315	97.112262
343.34	97.396393
343.365	97.688016
343.39	98.063893
343.415	98.492754
343.44	98.877
343.465	99.068451
343.49	99.098836
343.515	99.099418
343.54	99.137123
343.565	99.221844
343.59	99.32132
343.615	99.41318
343.64	99.451467
343.665	99.452
343.69	99.52091
343.715	99.750943
343.74	100.096139
