time (ns)	S2_61uJ(%)	S2_176uJ(%)	S2_400uJ(%)	
240.3	98.423992	92.576163	84.344833
240.325	98.393721	92.975475	84.485267
240.35	98.531361	93.341246	84.6724
240.375	98.746582	93.618011	84.851692
240.4	98.922574	93.780491	84.945317
240.425	99.053254	93.853843	84.953092
240.45	99.160516	94.000797	84.984267
240.475	99.175566	94.253094	85.062208
240.5	98.999451	94.512909	85.148
240.525	98.661754	94.635087	85.218158
240.55	98.247475	94.545527	85.272742
240.575	97.779861	94.244168	85.233783
240.6	97.258139	93.773058	85.046608
240.625	96.775541	93.259652	84.773742
240.65	96.45341	92.788296	84.500842
240.675	96.29932	92.4224	84.235675
240.7	96.261033	92.153904	84.0486
240.725	96.345811	91.991113	84.017383
240.75	96.621639	91.909748	84.235733
240.775	97.097574	91.917583	84.563225
240.8	97.68791	92.039817	84.82825
240.825	98.308918	92.28373	84.937242
240.85	98.92232	92.642052	84.875158
240.875	99.497787	93.105643	84.656467
240.9	99.973779	93.585765	84.313642
240.925	100.326402	93.845452	84.001792
240.95	100.517623	93.813652	83.822483
240.975	100.571484	93.552661	83.721075
241	100.579623	93.268496	83.697717
241.025	100.671189	93.081043	83.838042
241.05	100.878041	93.032348	84.212342
241.075	101.023877	93.105513	84.687933
241.1	100.878033	93.187061	85.116783
241.125	100.372467	93.154322	85.506675
241.15	99.589746	92.97513	85.896575
241.175	98.708197	92.690783	86.16165
241.2	97.940811	92.389417	86.192825
241.225	97.457623	92.153826	86.115233
241.25	97.227246	92.072087	86.09905
241.275	97.059213	92.153826	86.106792
241.3	96.898098	92.210722	86.006075
241.325	96.805885	92.128852	85.873583
241.35	96.828549	91.982757	85.779308
241.375	96.882467	91.90915	85.646875
241.4	96.905656	91.909209	85.288542
241.425	96.920582	91.901072	84.766233
241.45	96.981877	91.876789	84.305638
241.475	97.127779	91.884989	83.986198
241.5	97.342639	91.844245	83.68208
241.525	97.573139	91.722696	83.362403
241.55	97.779574	91.681261	83.136297
241.575	97.940869	91.990765	83.06613
241.6	98.09391	92.625669	83.105071
241.625	98.355434	93.324981	83.253215
241.65	98.807713	93.853674	83.48719
241.675	99.398459	94.187525	83.760046
241.7	99.965721	94.37517	84.025173
241.725	100.341893	94.47263	84.298433
241.75	100.426148	94.618722	84.586767
241.775	100.180844	94.903209	84.789083
241.8	99.605148	95.148113	84.820633
241.825	98.861254	95.082965	84.727183
241.85	98.171041	94.667313	84.563017
241.875	97.656877	94.024704	84.368133
241.9	97.281533	93.317374	84.220083
241.925	96.974918	92.625078	84.251342
241.95	96.71409	92.08067	84.454025
241.975	96.529779	91.779548	84.648992
242	96.514025	91.697817	84.680167
242.025	96.751959	91.730739	84.578833
242.05	97.265656	91.860365	84.438425
242.075	97.955869	92.096513	84.2357
242.1	98.707508	92.389243	83.900392
242.125	99.413123	92.649609	83.448133
242.15	99.98068	92.894139	83.034875
242.175	100.341393	93.146	82.769833
242.2	100.502869	93.398478	82.738592
242.225	100.525172	93.536983	83.003692
242.25	100.433426	93.569276	83.549542
242.275	100.234131	93.537099	84.251292
242.3	99.957787	93.512128	84.992025
242.325	99.758672	93.528275	85.701592
242.35	99.720615	93.585915	86.286458
242.375	99.796787	93.658838	86.629517
242.4	99.835139	93.658783	86.691892
242.425	99.797254	93.544809	86.567125
242.45	99.7585	93.333139	86.380042
242.475	99.71991	93.105383	86.052542
242.5	99.620852	92.869122	85.530108
242.525	99.359844	92.665835	84.898358
242.55	99.006984	92.625087	84.383733
242.575	98.646328	92.772104	84.126658
242.6	98.370393	92.951296	84.08744
242.625	98.262893	92.958678	84.181018
242.65	98.324598	92.8124	84.360187
242.675	98.546426	92.682513	84.563281
242.7	98.922705	92.682078	84.734766
242.725	99.467426	92.7722	84.820356
242.75	100.165254	92.942574	84.804635
242.775	100.794049	93.170581	84.625225
242.8	101.108393	93.430704	84.282602
242.825	101.031402	93.675113	83.9004
242.85	100.68632	93.894864	83.6587
242.875	100.249262	94.098156	83.604092
242.9	99.888902	94.228216	83.697692
242.925	99.658762	94.261195	83.9316
242.95	99.520828	94.293305	84.32925
242.975	99.405787	94.317403	84.765917
243	99.267566	94.252499	85.085658
243.025	99.08373	94.057102	85.272733
243.05	98.792459	93.796861	85.4521
243.075	98.400902	93.447243	85.647083
243.1	98.070992	92.893835	85.771767
243.125	97.948451	92.153904	85.771833
243.15	98.063967	91.404965	85.65485
243.175	98.316426	90.843287	85.428717
243.2	98.577779	90.583409	85.085667
243.225	98.731115	90.607261	84.71915
243.25	98.715885	90.868	84.477417
243.275	98.55459	91.275139	84.376083
243.3	98.385623	91.656809	84.3137
243.325	98.324615	91.958235	84.26653
243.35	98.416361	92.226557	84.259218
243.375	98.623213	92.519661	84.188568
243.4	98.938139	92.755678	83.900299
243.425	99.298557	92.779783	83.44054
243.45	99.605459	92.5932	83.073908
243.475	99.666639	92.291965	82.956939
243.5	99.436902	91.966322	83.073897
243.525	99.037607	91.713843	83.346807
243.55	98.669164	91.722043	83.682083
243.575	98.508738	92.014896	83.994025
243.6	98.676951	92.438565	84.165542
243.625	99.121852	92.780426	84.188967
243.65	99.659197	93.023774	84.118775
243.675	100.103689	93.195017	83.986158
243.7	100.380148	93.195139	83.830267
243.725	100.472123	92.959174	83.775683
243.75	100.349115	92.64967	83.916008
243.775	99.988926	92.487374	84.188933
243.8	99.490566	92.495443	84.422833
243.825	98.984016	92.527922	84.618133
243.85	98.585303	92.486739	84.828008
243.875	98.331672	92.356983	85.000275
243.9	98.247648	92.136791	85.008075
243.925	98.278205	91.966052	84.937533
243.95	98.301508	91.998843	84.937117
243.975	98.225041	92.300146	84.99985
244	98.071238	92.666233	84.953008
244.025	97.925221	92.967226	84.781517
244.05	97.87218	93.186426	84.656642
244.075	97.856615	93.398722	84.672592
244.1	97.764754	93.594	84.742242
244.125	97.503574	93.69133	84.828079
244.15	97.11277	93.740026	84.937251
244.175	96.706107	93.813565	84.984099
244.2	96.360738	93.927661	84.835828
244.225	96.184213	94.057717	84.524161
244.25	96.19241	94.260502	84.204397
244.275	96.330639	94.504965	83.87743
244.3	96.514361	94.699804	83.510561
244.325	96.682803	94.773032	83.214253
244.35	96.905926	94.724711	83.167457
244.375	97.227467	94.570244	83.292195
244.4	97.718795	94.187333	83.424778
244.425	98.377975	93.552684	83.588563
244.45	99.0915	92.804435	83.900382
244.475	99.697639	92.218852	84.313792
244.5	100.119303	91.860843	84.69575
244.525	100.441139	91.673026	85.078117
244.55	100.793713	91.600174	85.615667
244.575	101.200328	91.648696	86.348633
244.6	101.652959	91.755096	87.058083
244.625	102.098041	91.843974	87.689742
244.65	102.427541	91.901678	88.259442
244.675	102.512139	91.974226	88.7423
244.7	102.266238	92.063974	88.992175
244.725	101.722033	92.08813	88.945508
244.75	100.978475	91.990609	88.695925
244.775	100.188254	91.786939	88.41545
244.8	99.505238	91.462217	88.165992
244.825	99.068648	90.974087	87.986408
244.85	98.853721	90.420791	87.884575
244.875	98.77709	89.98067	87.775767
244.9	98.71532	89.753035	87.518508
244.925	98.653852	89.7126	87.035183
244.95	98.631385	89.745148	86.410908
244.975	98.6085	89.785391	85.77925
245	98.508615	89.760983	85.24925
245.025	98.332041	89.688122	84.828242
245.05	98.093918	89.679861	84.516108
245.075	97.8335	89.810417	84.243375
245.1	97.618451	90.030235	83.978366
245.125	97.48859	90.266009	83.830213
245.15	97.365402	90.550852	83.838058
245.175	97.14368	90.933087	83.962818
245.2	96.867279	91.258365	84.110933
245.225	96.729516	91.429043	84.329258
245.25	96.767336	91.486374	84.680167
245.275	96.844328	91.510852	85.007675
245.3	96.874885	91.4534	85.0856
245.325	96.928631	91.315513	84.906325
245.35	97.036066	91.225522	84.6724
245.375	97.196893	91.274713	84.516392
245.4	97.495959	91.3482	84.438475
245.425	98.055623	91.340252	84.454067
245.45	98.830615	91.241991	84.602192
245.475	99.582311	91.185104	84.859508
245.5	100.103443	91.2174	85.124592
245.525	100.418008	91.274783	85.397567
245.55	100.533287	91.388322	85.701908
245.575	100.410861	91.591861	85.950842
245.6	100.065607	91.876574	86.021142
245.625	99.720648	92.185635	85.9431
245.65	99.49823	92.527365	85.802625
245.675	99.436344	92.836991	85.647025
245.7	99.597189	92.91867	85.4989
245.725	100.019148	92.714513	85.436483
245.75	100.59491	92.349052	85.428758
245.775	101.039525	92.039183	85.296175
245.8	101.238648	91.827817	84.937492
245.825	101.300303	91.648939	84.485258
245.85	101.30827	91.421122	84.142167
245.875	101.216057	91.168583	83.931633
245.9	100.978238	90.892	83.806867
245.925	100.663656	90.640443	83.806808
245.95	100.34182	90.558757	83.962816
245.975	99.942811	90.7462	84.126176
246	99.390525	91.128435	84.111179
246.025	98.776705	91.543452	83.92374
246.05	98.293451	91.843948	83.721062
246.075	97.963713	92.072078	83.619739
246.1	97.764352	92.283626	83.658701
246.125	97.672721	92.560148	83.838007
246.15	97.726525	92.943009	84.079775
246.175	97.88718	93.41493	84.149917
246.2	98.117213	93.886861	83.908192
246.225	98.339984	94.252948	83.526125
246.25	98.478107	94.504809	83.25325
246.275	98.446787	94.65127	83.175292
246.3	98.362656	94.700146	83.175258
246.325	98.30868	94.651076	83.222075
246.35	98.286311	94.577907	83.323408
246.375	98.217344	94.521508	83.44815
246.4	98.078705	94.390637	83.565167
246.425	98.002475	94.041444	83.736658
246.45	98.063418	93.47983	84.095383
246.475	98.217279	92.869773	84.656767
246.5	98.363057	92.356983	85.366333
246.525	98.485828	92.023574	86.153933
246.55	98.569664	91.917235	86.902617
246.575	98.546418	92.088661	87.417192
246.6	98.393607	92.462506	87.619983
246.625	98.239984	92.926166	87.565342
246.65	98.186533	93.365915	87.330883
246.675	98.209016	93.683368	86.933217
246.7	98.293623	93.78865	86.426375
246.725	98.447254	93.658902	85.966558
246.75	98.646672	93.447043	85.771683
246.775	98.807615	93.300965	85.834483
246.8	98.945967	93.284261	85.997583
246.825	99.091516	93.366	86.193175
246.85	99.237123	93.536687	86.395975
246.875	99.283254	93.675191	86.488775
246.9	99.20609	93.675322	86.395208
246.925	99.122418	93.496	86.200683
246.95	99.176107	93.251965	86.060092
246.975	99.359418	93.064452	86.0136
247	99.567025	92.877861	85.966808
247.025	99.735402	92.707174	85.974483
247.05	99.873631	92.6414	86.013525
247.075	99.927205	92.764122	86.036675
247.1	99.858533	93.023809	85.982683
247.125	99.743082	93.308772	85.935242
247.15	99.704623	93.601623	85.97435
247.175	99.743615	93.854225	86.068342
247.2	99.766336	94.00043	86.115133
247.225	99.743098	94.0085	86.122642
247.25	99.590115	93.935143	86.184783
247.275	99.24509	93.886448	86.333475
247.3	98.723066	93.878065	86.380075
247.325	98.247713	93.862541	86.216508
247.35	98.025582	93.894284	85.826508
247.375	98.063754	94.000374	85.2886
247.4	98.255557	94.065594	84.680158
247.425	98.477393	93.960195	84.157733
247.45	98.692213	93.69163	83.838075
247.475	98.884025	93.422939	83.68985
247.5	99.045738	93.211643	83.604083
247.525	99.183451	93.032148	83.596325
247.55	99.321098	92.861096	83.705475
247.575	99.397795	92.657739	83.869233
247.6	99.413484	92.446565	84.001817
247.625	99.413426	92.201974	84.134317
247.65	99.452066	92.023087	84.274692
247.675	99.48982	91.885383	84.383833
247.7	99.43618	91.5924	84.376033
247.725	99.313697	90.989609	84.3059
247.75	99.121648	90.257557	84.259067
247.775	98.869016	89.761348	84.22015
247.8	98.654434	89.647809	84.142158
247.825	98.561811	89.826322	84.025208
247.85	98.616139	90.176504	83.869225
247.875	98.738623	90.623774	83.674292
247.9	98.915025	91.087496	83.471558
247.925	99.114557	91.535322	83.440342
247.95	99.290672	92.015513	83.744492
247.975	99.38277	92.609357	84.337042
248	99.452156	93.235374	85.015475
248.025	99.597295	93.789152	85.599908
248.05	99.843082	94.187528	86.006042
248.075	100.141795	94.415223	86.122592
248.1	100.486869	94.423357	85.93534
248.125	100.924221	94.21224	85.631123
248.15	101.308238	93.89479	85.389997
248.175	101.438033	93.60995	85.288509
248.2	101.300213	93.365979	85.288507
248.225	101.008885	93.089026	85.428382
248.25	100.732721	92.84493	85.7248
248.275	100.525697	92.731017	86.0683
248.3	100.379557	92.747235	86.348408
248.325	100.325926	92.763696	86.622092
248.35	100.395484	92.690591	86.886492
248.375	100.578902	92.535817	87.034708
248.4	100.824975	92.29973	86.949342
248.425	101.06982	92.047617	86.746842
248.45	101.246451	91.852835	86.621308
248.475	101.200139	91.763017	86.559642
248.5	100.817295	91.803878	86.418633
248.525	100.095992	92.015435	86.200775
248.55	99.213975	92.397974	86.029475
248.575	98.370246	92.910339	85.912325
248.6	97.726279	93.366052	85.717383
248.625	97.357836	93.626609	85.420925
248.65	97.23559	93.748409	85.077808
248.675	97.304443	93.861947	84.73475
248.7	97.457836	94.016478	84.438425
248.725	97.641852	94.196039	84.282458
248.75	97.787402	94.366223	84.2513
248.775	97.91768	94.594731	84.282458
248.8	98.06341	94.838645	84.313683
248.825	98.293738	94.952499	84.407275
248.85	98.531148	94.871076	84.680392
248.875	98.616221	94.651522	85.062417
248.9	98.584893	94.358235	85.4054
248.925	98.547189	94.000722	85.592604
248.95	98.539057	93.544583	85.686182
248.975	98.554459	92.974957	85.764102
249	98.600189	92.300113	85.802853
249.025	98.745975	91.61627	85.763745
249.05	98.960664	91.087574	85.670589
249.075	99.083615	90.770243	85.506658
249.1	99.091746	90.567078	85.265048
249.125	99.099361	90.412304	85.031056
249.15	99.144672	90.339009	84.8904
249.175	99.206615	90.355348	84.797542
249.2	99.229385	90.436652	84.672125
249.225	99.244492	90.575409	84.58665
249.25	99.336705	90.802617	84.703675
249.275	99.528738	91.168704	85.039025
249.3	99.758541	91.583548	85.4914
249.325	100.02727	91.949817	85.974608
249.35	100.364443	92.235035	86.48955
249.375	100.778434	92.494843	86.941625
249.4	101.185451	92.633478	87.252933
249.425	101.492238	92.649809	87.463475
249.45	101.598975	92.625826	87.589008
249.475	101.38423	92.69887	87.534308
249.5	100.932246	92.853278	87.190792
249.525	100.533541	92.983278	86.68425
249.55	100.387762	93.032409	86.208717
249.575	100.502582	93.032217	85.810925
249.6	100.786131	92.991904	85.4754
249.625	101.177877	92.845078	85.264746
249.65	101.583672	92.650113	85.280579
249.675	101.837295	92.462409	85.382183
249.7	101.829205	92.307817	85.48325
249.725	101.62973	92.202661	85.615992
249.75	101.330959	92.18613	85.841942
249.775	100.917074	92.234643	86.0683
249.8	100.356943	92.299913	86.208833
249.825	99.804951	92.291965	86.3096
249.85	99.421516	92.227122	86.434892
249.875	99.314082	92.088609	86.473458
249.9	99.413377	91.836435	86.278642
249.925	99.643885	91.494383	85.8812
249.95	99.858057	91.177304	85.444417
249.975	99.896697	91.006687	85.054467
250	99.697582	90.973765	84.680142
250.025	99.336992	91.039043	84.399442
250.05	98.930262	91.226	84.321442
250.075	98.62318	91.559539	84.454075
250.1	98.500467	91.860661	84.687958
250.125	98.562525	91.974643	84.9761
250.15	98.63091	91.909243	85.3277
250.175	98.561828	91.80353	85.66275
250.2	98.339467	91.608435	85.912092
250.225	98.055582	91.201852	86.138458
250.25	97.756992	90.664148	86.473217
250.275	97.503951	90.17613	86.8631
250.3	97.426902	89.826809	87.167442
250.325	97.519	89.614635	87.3394
250.35	97.595402	89.598304	87.471483
250.375	97.526492	89.82607	87.5422
250.4	97.411967	90.1924	87.424817
250.425	97.442648	90.558991	87.1678
250.45	97.67273	90.925078	86.964833
250.475	97.99427	91.307122	86.879058
250.5	98.32459	91.665078	86.831975
250.525	98.623418	91.97433	86.832633
250.55	98.838107	92.267496	86.933292
250.575	98.907598	92.592461	87.027275
250.6	98.945656	92.853391	86.941683
250.625	99.12218	92.967304	86.754075
250.65	99.421189	92.983757	86.660742
250.675	99.636295	92.999661	86.68425
250.7	99.64391	92.966739	86.6686
250.725	99.559484	92.85307	86.57515
250.75	99.459664	92.714878	86.49735
250.775	99.367156	92.666061	86.419133
250.8	99.29877	92.666313	86.216158
250.825	99.321836	92.600609	85.911933
250.85	99.459541	92.470861	85.693842
250.875	99.604975	92.340374	85.576933
250.9	99.774066	92.194409	85.390025
250.925	100.019385	91.96653	85.116933
250.95	100.310959	91.681626	84.906275
250.975	100.571557	91.502183	84.9067
251	100.717574	91.534974	85.109375
251.025	100.717221	91.746704	85.514733
251.05	100.502877	92.015452	86.091158
251.075	100.065172	92.210791	86.6608
251.1	99.452172	92.186191	86.988475
251.125	98.830336	91.95047	87.073883
251.15	98.316934	91.608357	87.082092
251.175	98.064008	91.226304	87.027392
251.2	98.194098	90.794313	86.792925
251.225	98.6465	90.396052	86.317275
251.25	99.19082	90.168296	85.709775
251.275	99.566926	90.225313	85.03865
251.3	99.666393	90.518357	84.368275
251.325	99.559361	90.949722	83.931633
251.35	99.497467	91.527296	83.892592
251.375	99.673926	92.210461	84.173317
251.4	100.065426	92.86953	84.539775
251.425	100.471984	93.382383	84.890692
251.45	100.678893	93.715678	85.2338
251.475	100.648213	93.903261	85.537875
251.5	100.456828	93.846243	85.79555
251.525	100.203262	93.495817	86.091442
251.55	99.958246	92.926374	86.434183
251.575	99.789279	92.251539	86.644725
251.6	99.70491	91.551791	86.614075
